<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
XAUUSD,5,20250613,040500,3425.59,3429.74,3425.56,3429.35,0,0
XAUUSD,5,20250613,041000,3429.66,3432.05,3429.24,3429.67,0,0
XAUUSD,5,20250613,041500,3429.81,3431.64,3429.42,3430.16,0,0
XAUUSD,5,20250613,042000,3429.51,3434.74,3429.51,3434.15,0,0
XAUUSD,5,20250613,042500,3434.26,3435.91,3432.94,3433.14,0,0
XAUUSD,5,20250613,043000,3432.26,3439.13,3431.63,3437.32,0,0
XAUUSD,5,20250613,043500,3436.99,3438.95,3434.27,3438.28,0,0
XAUUSD,5,20250613,044000,3438.24,3440.02,3437.79,3437.91,0,0
XAUUSD,5,20250613,044500,3438.54,3439.55,3436.54,3437.38,0,0
XAUUSD,5,20250613,045000,3437.35,3442.62,3437.35,3442.57,0,0
XAUUSD,5,20250613,045500,3442.91,3444.17,3440.81,3442.55,0,0
XAUUSD,5,20250613,050000,3442.26,3444.45,3440.59,3441.98,0,0
XAUUSD,5,20250613,050500,3441.24,3442.96,3435.87,3438.63,0,0
XAUUSD,5,20250613,051000,3438.04,3438.49,3431.21,3431.89,0,0
XAUUSD,5,20250613,051500,3432.29,3432.29,3423.88,3426.22,0,0
XAUUSD,5,20250613,052000,3426.31,3428.47,3424.53,3425.17,0,0
XAUUSD,5,20250613,052500,3424.82,3432.49,3424.82,3432.34,0,0
XAUUSD,5,20250613,053000,3430.55,3430.58,3427.07,3428.05,0,0
XAUUSD,5,20250613,053500,3428.26,3429.13,3426.9,3428.23,0,0
XAUUSD,5,20250613,054000,3427.86,3430.5,3426.23,3430.5,0,0
XAUUSD,5,20250613,054500,3430.13,3431.25,3429.53,3430.8,0,0
XAUUSD,5,20250613,055000,3431.18,3431.18,3426.89,3427.16,0,0
XAUUSD,5,20250613,055500,3427.36,3428.99,3425.67,3425.75,0,0
XAUUSD,5,20250613,060000,3426.08,3426.68,3423.04,3424.44,0,0
XAUUSD,5,20250613,060500,3424.66,3429.67,3424.46,3428.1,0,0
XAUUSD,5,20250613,061000,3427.8,3429.86,3427.8,3428.25,0,0
XAUUSD,5,20250613,061500,3428.39,3430.16,3427.52,3427.79,0,0
XAUUSD,5,20250613,062000,3427.72,3430.36,3427.72,3430.36,0,0
XAUUSD,5,20250613,062500,3429.9,3430.3,3426.3,3427.54,0,0
XAUUSD,5,20250613,063000,3426.98,3428.13,3425.85,3427.29,0,0
XAUUSD,5,20250613,063500,3427,3429.06,3425.77,3428.98,0,0
XAUUSD,5,20250613,064000,3428.68,3429.7,3427.49,3428.64,0,0
XAUUSD,5,20250613,064500,3428.55,3429.24,3427.11,3427.94,0,0
XAUUSD,5,20250613,065000,3427.86,3428.45,3426.74,3427.51,0,0
XAUUSD,5,20250613,065500,3427.21,3427.27,3424.9,3425.38,0,0
XAUUSD,5,20250613,070000,3426.14,3426.14,3422.73,3425.51,0,0
XAUUSD,5,20250613,070500,3425.34,3428.85,3424.78,3427.06,0,0
XAUUSD,5,20250613,071000,3427.13,3428.03,3424.87,3425.05,0,0
XAUUSD,5,20250613,071500,3425.21,3427.66,3424.85,3427.46,0,0
XAUUSD,5,20250613,072000,3427.37,3427.37,3421.26,3422.81,0,0
XAUUSD,5,20250613,072500,3422.75,3422.75,3418.65,3419.85,0,0
XAUUSD,5,20250613,073000,3419.83,3422.74,3418.2,3422.22,0,0
XAUUSD,5,20250613,073500,3422.07,3423.53,3421.18,3422.54,0,0
XAUUSD,5,20250613,074000,3422.32,3424.82,3422.14,3423.62,0,0
XAUUSD,5,20250613,074500,3423.75,3424.83,3422.56,3423.77,0,0
XAUUSD,5,20250613,075000,3423.77,3425.55,3423.46,3424.74,0,0
XAUUSD,5,20250613,075500,3424.46,3426.5,3424.46,3426.37,0,0
XAUUSD,5,20250613,080000,3426.21,3427.54,3423.05,3425.57,0,0
XAUUSD,5,20250613,080500,3425.92,3426.16,3424.16,3425.33,0,0
XAUUSD,5,20250613,081000,3425.24,3426.02,3422.72,3422.72,0,0
XAUUSD,5,20250613,081500,3422.52,3423.21,3420.61,3422.11,0,0
XAUUSD,5,20250613,082000,3422.07,3423.63,3421.36,3423.03,0,0
XAUUSD,5,20250613,082500,3423.13,3425.32,3422.79,3425.32,0,0
XAUUSD,5,20250613,083000,3425.36,3426.57,3424.31,3425.86,0,0
XAUUSD,5,20250613,083500,3425.82,3428.02,3423.99,3427.98,0,0
XAUUSD,5,20250613,084000,3427.8,3428.19,3418.52,3418.97,0,0
XAUUSD,5,20250613,084500,3419.04,3419.07,3408.84,3408.84,0,0
XAUUSD,5,20250613,085000,3409.01,3415.05,3409.01,3414.19,0,0
XAUUSD,5,20250613,085500,3414.35,3418.43,3413.3,3416.57,0,0
XAUUSD,5,20250613,090000,3416.69,3417.51,3412.19,3412.43,0,0
XAUUSD,5,20250613,090500,3412.26,3413.88,3409.05,3409.05,0,0
XAUUSD,5,20250613,091000,3409.08,3413.58,3408.19,3413.34,0,0
XAUUSD,5,20250613,091500,3412.57,3417.05,3412.54,3415.24,0,0
XAUUSD,5,20250613,092000,3415.04,3416.99,3413.42,3414.35,0,0
XAUUSD,5,20250613,092500,3414.29,3418.02,3413.97,3415.97,0,0
XAUUSD,5,20250613,093000,3416.45,3418.9,3416.45,3417.21,0,0
XAUUSD,5,20250613,093500,3417.43,3418.49,3415.31,3416.63,0,0
XAUUSD,5,20250613,094000,3416.71,3416.99,3415.2,3416.45,0,0
XAUUSD,5,20250613,094500,3416.53,3418.29,3415.76,3418.29,0,0
XAUUSD,5,20250613,095000,3418.6,3418.68,3416.03,3416.74,0,0
XAUUSD,5,20250613,095500,3416.5,3416.5,3414.31,3415.16,0,0
XAUUSD,5,20250613,100000,3415.02,3418.45,3414.71,3416.94,0,0
XAUUSD,5,20250613,100500,3417,3419.26,3416.07,3418.67,0,0
XAUUSD,5,20250613,101000,3420.36,3422.12,3417.62,3421.95,0,0
XAUUSD,5,20250613,101500,3422.02,3422.48,3420.9,3421.58,0,0
XAUUSD,5,20250613,102000,3420.68,3425.61,3420.6,3425.61,0,0
XAUUSD,5,20250613,102500,3425.6,3425.97,3423.68,3423.85,0,0
XAUUSD,5,20250613,103000,3423.65,3425.87,3423.54,3425.55,0,0
XAUUSD,5,20250613,103500,3425.39,3425.69,3423.54,3423.55,0,0
XAUUSD,5,20250613,104000,3423.54,3424.56,3423.05,3424.15,0,0
XAUUSD,5,20250613,104500,3424.01,3426.01,3423.94,3424.36,0,0
XAUUSD,5,20250613,105000,3424.5,3425.8,3423.32,3425.8,0,0
XAUUSD,5,20250613,105500,3425.8,3425.8,3424.24,3424.52,0,0
XAUUSD,5,20250613,110000,3424.45,3425.52,3422.25,3423.16,0,0
XAUUSD,5,20250613,110500,3423.09,3426.01,3422.09,3422.73,0,0
XAUUSD,5,20250613,111000,3423.39,3427.31,3423.3,3425.6,0,0
XAUUSD,5,20250613,111500,3425.33,3426.12,3422,3422.52,0,0
XAUUSD,5,20250613,112000,3422.14,3422.99,3420.49,3422.68,0,0
XAUUSD,5,20250613,112500,3422.91,3424.87,3422.11,3422.11,0,0
XAUUSD,5,20250613,113000,3421.84,3423.6,3420.2,3423.13,0,0
XAUUSD,5,20250613,113500,3422.88,3424.76,3422.62,3423.67,0,0
XAUUSD,5,20250613,114000,3423.64,3425.31,3423.24,3423.31,0,0
XAUUSD,5,20250613,114500,3423.21,3424.65,3423.02,3424.3,0,0
XAUUSD,5,20250613,115000,3424.21,3425.71,3423.31,3424.14,0,0
XAUUSD,5,20250613,115500,3424.09,3424.37,3421.37,3424.29,0,0
XAUUSD,5,20250613,120000,3424.27,3427.43,3424.01,3426.68,0,0
XAUUSD,5,20250613,120500,3426.25,3427.06,3425.28,3425.33,0,0
XAUUSD,5,20250613,121000,3425.33,3425.42,3419.13,3419.94,0,0
XAUUSD,5,20250613,121500,3419.98,3421.84,3416.82,3417.43,0,0
XAUUSD,5,20250613,122000,3417.67,3418.39,3415.07,3417.94,0,0
XAUUSD,5,20250613,122500,3417.91,3422.47,3417.78,3422.16,0,0
XAUUSD,5,20250613,123000,3422.24,3424.12,3418.29,3418.38,0,0
XAUUSD,5,20250613,123500,3418.16,3418.16,3414.3,3415.03,0,0
XAUUSD,5,20250613,124000,3415.2,3417.26,3414.92,3414.92,0,0
XAUUSD,5,20250613,124500,3414.75,3416.26,3413.51,3413.51,0,0
XAUUSD,5,20250613,125000,3414.17,3415.25,3411.89,3414.58,0,0
XAUUSD,5,20250613,125500,3414.64,3416.95,3414.64,3416.04,0,0
XAUUSD,5,20250613,130000,3415.97,3416.58,3412.85,3415.67,0,0
XAUUSD,5,20250613,130500,3415.08,3415.21,3413.5,3414.16,0,0
XAUUSD,5,20250613,131000,3414.32,3417.17,3414.32,3416.65,0,0
XAUUSD,5,20250613,131500,3416.75,3418.54,3416.75,3418.03,0,0
XAUUSD,5,20250613,132000,3418.21,3421.25,3417.72,3420.04,0,0
XAUUSD,5,20250613,132500,3420,3420.31,3418.72,3419.55,0,0
XAUUSD,5,20250613,133000,3419.44,3422.33,3419.26,3421.84,0,0
XAUUSD,5,20250613,133500,3421.7,3422.28,3418.82,3420.46,0,0
XAUUSD,5,20250613,134000,3420.55,3422.15,3419.05,3422.02,0,0
XAUUSD,5,20250613,134500,3422.04,3422.99,3420.89,3420.89,0,0
XAUUSD,5,20250613,135000,3421.05,3421.91,3419.4,3419.41,0,0
XAUUSD,5,20250613,135500,3419.75,3422.9,3419.75,3422.42,0,0
XAUUSD,5,20250613,140000,3422.4,3424.08,3422.16,3423.29,0,0
XAUUSD,5,20250613,140500,3423.6,3426.99,3423.6,3424.61,0,0
XAUUSD,5,20250613,141000,3424.33,3424.64,3422.71,3424.07,0,0
XAUUSD,5,20250613,141500,3424.09,3425.63,3422.21,3422.21,0,0
XAUUSD,5,20250613,142000,3421.83,3425.65,3421.83,3425.65,0,0
XAUUSD,5,20250613,142500,3425.55,3427.88,3425.17,3427.69,0,0
XAUUSD,5,20250613,143000,3427.99,3430.11,3426.82,3430.11,0,0
XAUUSD,5,20250613,143500,3430.63,3434.45,3427.94,3432.28,0,0
XAUUSD,5,20250613,144000,3432.25,3433.09,3431.18,3431.47,0,0
XAUUSD,5,20250613,144500,3431.64,3432.93,3429.77,3431.13,0,0
XAUUSD,5,20250613,145000,3430.71,3436.55,3430.71,3436.55,0,0
XAUUSD,5,20250613,145500,3436.65,3438.12,3436.16,3437.04,0,0
XAUUSD,5,20250613,150000,3436.98,3441.07,3436.68,3439.7,0,0
XAUUSD,5,20250613,150500,3438.97,3439.3,3436.09,3436.5,0,0
XAUUSD,5,20250613,151000,3436.03,3441.33,3435.74,3440.89,0,0
XAUUSD,5,20250613,151500,3441.11,3442.5,3437.94,3437.94,0,0
XAUUSD,5,20250613,152000,3438.18,3442.55,3438,3441.78,0,0
XAUUSD,5,20250613,152500,3441.49,3444.36,3441.34,3443.64,0,0
XAUUSD,5,20250613,153000,3443.67,3443.67,3439.85,3441.1,0,0
XAUUSD,5,20250613,153500,3441.93,3446.72,3441.93,3444.43,0,0
XAUUSD,5,20250613,154000,3444.27,3444.53,3441.15,3441.78,0,0
XAUUSD,5,20250613,154500,3441.95,3442.47,3436.79,3439.99,0,0
XAUUSD,5,20250613,155000,3439.72,3439.91,3435.68,3435.68,0,0
XAUUSD,5,20250613,155500,3434.21,3438.8,3434.21,3436.92,0,0
XAUUSD,5,20250613,160000,3437.19,3438.24,3430.8,3433.88,0,0
XAUUSD,5,20250613,160500,3434.55,3437.49,3434.55,3435.52,0,0
XAUUSD,5,20250613,161000,3435.81,3435.81,3427.25,3429.41,0,0
XAUUSD,5,20250613,161500,3429.16,3430.9,3425.08,3427.71,0,0
XAUUSD,5,20250613,162000,3428.84,3432.67,3426.79,3431.73,0,0
XAUUSD,5,20250613,162500,3432.29,3435.97,3431.32,3435.97,0,0
XAUUSD,5,20250613,163000,3435.83,3436.33,3434.06,3434.58,0,0
XAUUSD,5,20250613,163500,3434.77,3436.91,3433.16,3436.84,0,0
XAUUSD,5,20250613,164000,3436.68,3436.74,3434.62,3435.89,0,0
XAUUSD,5,20250613,164500,3436.21,3439.67,3436.21,3439.27,0,0
XAUUSD,5,20250613,165000,3439.61,3439.7,3427.16,3429.16,0,0
XAUUSD,5,20250613,165500,3429.5,3429.5,3424.5,3427.88,0,0
XAUUSD,5,20250613,170000,3427.84,3430.33,3426.17,3428.28,0,0
XAUUSD,5,20250613,170500,3428.45,3428.45,3422.97,3427.74,0,0
XAUUSD,5,20250613,171000,3427.97,3428.09,3424.05,3425.04,0,0
XAUUSD,5,20250613,171500,3424.26,3429.34,3422.24,3428.87,0,0
XAUUSD,5,20250613,172000,3428.93,3428.93,3426.93,3428.01,0,0
XAUUSD,5,20250613,172500,3428.37,3429.43,3425.98,3425.98,0,0
XAUUSD,5,20250613,173000,3426.05,3426.1,3422.11,3423.02,0,0
XAUUSD,5,20250613,173500,3423.29,3424.75,3421.22,3424.75,0,0
XAUUSD,5,20250613,174000,3425.03,3426.32,3424.05,3424.43,0,0
XAUUSD,5,20250613,174500,3424.24,3425.37,3423.36,3424.17,0,0
XAUUSD,5,20250613,175000,3424.17,3425.41,3423.14,3424.79,0,0
XAUUSD,5,20250613,175500,3424.58,3426.58,3424.58,3426.18,0,0
XAUUSD,5,20250613,180000,3426.14,3428.2,3426.14,3427.84,0,0
XAUUSD,5,20250613,180500,3427.86,3427.86,3421.33,3421.33,0,0
XAUUSD,5,20250613,181000,3421.29,3422.41,3419.5,3420.45,0,0
XAUUSD,5,20250613,181500,3421.28,3423.43,3421.22,3422.99,0,0
XAUUSD,5,20250613,182000,3422.85,3425.16,3422.12,3425.16,0,0
XAUUSD,5,20250613,182500,3425.26,3427.49,3424.68,3427.38,0,0
XAUUSD,5,20250613,183000,3427.28,3429.57,3426.78,3428.75,0,0
XAUUSD,5,20250613,183500,3428.71,3431.13,3427.84,3430.86,0,0
XAUUSD,5,20250613,184000,3430.88,3430.88,3427.84,3429.37,0,0
XAUUSD,5,20250613,184500,3429.47,3429.47,3428.16,3428.37,0,0
XAUUSD,5,20250613,185000,3428.21,3430.5,3428.21,3429.68,0,0
XAUUSD,5,20250613,185500,3429.86,3430.21,3428.35,3430,0,0
XAUUSD,5,20250613,190000,3429.97,3430.6,3428.26,3429.42,0,0
XAUUSD,5,20250613,190500,3429.29,3431.32,3429.29,3431.32,0,0
XAUUSD,5,20250613,191000,3431.39,3432.18,3430.86,3431.4,0,0
XAUUSD,5,20250613,191500,3431.48,3433.49,3430.4,3432.56,0,0
XAUUSD,5,20250613,192000,3432.63,3432.86,3431,3431.83,0,0
XAUUSD,5,20250613,192500,3431.81,3432.91,3430.1,3432.02,0,0
XAUUSD,5,20250613,193000,3432.03,3432.76,3429.87,3430.86,0,0
XAUUSD,5,20250613,193500,3430.89,3431.81,3430.57,3430.57,0,0
XAUUSD,5,20250613,194000,3430.55,3431.08,3428.7,3429.98,0,0
XAUUSD,5,20250613,194500,3429.69,3430.04,3427.48,3428.27,0,0
XAUUSD,5,20250613,195000,3428.17,3429.49,3428.02,3428.7,0,0
XAUUSD,5,20250613,195500,3428.76,3430.63,3428.76,3430.46,0,0
XAUUSD,5,20250613,200000,3430.74,3431.94,3429.51,3431.94,0,0
XAUUSD,5,20250613,200500,3432.04,3434.7,3431.21,3434.55,0,0
XAUUSD,5,20250613,201000,3434.14,3434.25,3433,3433.27,0,0
XAUUSD,5,20250613,201500,3433.85,3435.37,3429.2,3430.14,0,0
XAUUSD,5,20250613,202000,3429.55,3431.71,3428.9,3429.64,0,0
XAUUSD,5,20250613,202500,3429.93,3432.75,3429.87,3432.5,0,0
XAUUSD,5,20250613,203000,3432.63,3436.22,3432.05,3436.12,0,0
XAUUSD,5,20250613,203500,3436.11,3436.17,3433.77,3433.9,0,0
XAUUSD,5,20250613,204000,3433.3,3435.96,3433.02,3435.17,0,0
XAUUSD,5,20250613,204500,3435.17,3438.48,3434.04,3438.48,0,0
XAUUSD,5,20250613,205000,3438.47,3439.35,3437.64,3437.64,0,0
XAUUSD,5,20250613,205500,3437.64,3437.64,3435.86,3436.78,0,0
XAUUSD,5,20250613,210000,3436.9,3438.11,3436.54,3436.89,0,0
XAUUSD,5,20250613,210500,3436.81,3437.64,3436.39,3436.42,0,0
XAUUSD,5,20250613,211000,3436.6,3437.43,3435.48,3436.16,0,0
XAUUSD,5,20250613,211500,3436.62,3437.76,3435.99,3437.34,0,0
XAUUSD,5,20250613,212000,3437.62,3437.62,3435.17,3436.45,0,0
XAUUSD,5,20250613,212500,3436.11,3436.11,3434.1,3435.25,0,0
XAUUSD,5,20250613,213000,3435.26,3435.26,3433.31,3434.38,0,0
XAUUSD,5,20250613,213500,3434.69,3435.34,3432.1,3434.34,0,0
XAUUSD,5,20250613,214000,3434.2,3435.21,3432.99,3434.86,0,0
XAUUSD,5,20250613,214500,3434.56,3434.8,3432.51,3433.32,0,0
XAUUSD,5,20250613,215000,3433.76,3434.49,3432,3432.04,0,0
XAUUSD,5,20250613,215500,3432.16,3433.53,3431.96,3432.58,0,0
XAUUSD,5,20250613,220000,3432.62,3432.62,3432.53,3432.53,0,0
XAUUSD,5,20250616,000000,3452.005,3454.04,3432.53,3441.05,0,0
XAUUSD,5,20250616,000500,3441.26,3444.31,3438.89,3444.14,0,0
XAUUSD,5,20250616,001000,3444.13,3451.2,3444.13,3450.17,0,0
XAUUSD,5,20250616,001500,3449.16,3450.8,3446.92,3450.51,0,0
XAUUSD,5,20250616,002000,3450.54,3450.54,3446.71,3450.45,0,0
XAUUSD,5,20250616,002500,3450.41,3450.41,3446.99,3447.56,0,0
XAUUSD,5,20250616,003000,3447.4,3447.94,3442.76,3443.25,0,0
XAUUSD,5,20250616,003500,3443.05,3446.42,3440.08,3445.39,0,0
XAUUSD,5,20250616,004000,3446.13,3448.79,3444.76,3444.8,0,0
XAUUSD,5,20250616,004500,3445.31,3450.01,3445.31,3448.68,0,0
XAUUSD,5,20250616,005000,3449.16,3449.49,3447.42,3448.71,0,0
XAUUSD,5,20250616,005500,3448.62,3449.73,3448.22,3448.76,0,0
XAUUSD,5,20250616,010000,3448.75,3450.16,3447.09,3448.8,0,0
XAUUSD,5,20250616,010500,3448.88,3449.19,3446.15,3447,0,0
XAUUSD,5,20250616,011000,3447.32,3448.44,3446.68,3447.38,0,0
XAUUSD,5,20250616,011500,3447.42,3448.8,3443.46,3445.09,0,0
XAUUSD,5,20250616,012000,3444.9,3449.19,3444.85,3448.18,0,0
XAUUSD,5,20250616,012500,3448.22,3448.61,3446.62,3448.01,0,0
XAUUSD,5,20250616,013000,3448.03,3449.19,3445.76,3445.89,0,0
XAUUSD,5,20250616,013500,3446.54,3448.18,3445.62,3447.85,0,0
XAUUSD,5,20250616,014000,3447.88,3448.19,3445.99,3445.99,0,0
XAUUSD,5,20250616,014500,3445.85,3445.85,3439.67,3443.65,0,0
XAUUSD,5,20250616,015000,3443.55,3445.77,3441.62,3442.33,0,0
XAUUSD,5,20250616,015500,3442.47,3444.28,3440.97,3444.21,0,0
XAUUSD,5,20250616,020000,3444,3444.82,3437.46,3439.91,0,0
XAUUSD,5,20250616,020500,3439.53,3445.07,3439.36,3444.6,0,0
XAUUSD,5,20250616,021000,3444.62,3445.83,3444.32,3445.24,0,0
XAUUSD,5,20250616,021500,3445.51,3447.13,3445.23,3446.16,0,0
XAUUSD,5,20250616,022000,3446.34,3450.33,3446.34,3448.96,0,0
XAUUSD,5,20250616,022500,3449.33,3451.17,3448.59,3448.78,0,0
XAUUSD,5,20250616,023000,3449.02,3449.98,3445.41,3445.97,0,0
XAUUSD,5,20250616,023500,3446.02,3447.39,3443.31,3444.89,0,0
XAUUSD,5,20250616,024000,3444.97,3445.07,3441.2,3441.2,0,0
XAUUSD,5,20250616,024500,3440.63,3441.86,3436.48,3436.93,0,0
XAUUSD,5,20250616,025000,3437.15,3437.77,3434.51,3435.11,0,0
XAUUSD,5,20250616,025500,3435.61,3438.14,3434.55,3436.98,0,0
XAUUSD,5,20250616,030000,3437.11,3439.45,3433.38,3439.32,0,0
XAUUSD,5,20250616,030500,3438.59,3439.79,3434.92,3439.2,0,0
XAUUSD,5,20250616,031000,3439.35,3441.36,3438.11,3441.07,0,0
XAUUSD,5,20250616,031500,3440.53,3442.99,3439.35,3440.32,0,0
XAUUSD,5,20250616,032000,3440.47,3441.25,3436.28,3438.2,0,0
XAUUSD,5,20250616,032500,3438.17,3438.34,3434.75,3436.29,0,0
XAUUSD,5,20250616,033000,3436.83,3438.64,3435.77,3437.18,0,0
XAUUSD,5,20250616,033500,3437.18,3438.56,3435.96,3438.23,0,0
XAUUSD,5,20250616,034000,3438.41,3439.25,3435.94,3438.91,0,0
XAUUSD,5,20250616,034500,3438.79,3440.64,3438.55,3440.64,0,0
XAUUSD,5,20250616,035000,3440.76,3441.98,3438.77,3440.79,0,0
XAUUSD,5,20250616,035500,3440.98,3442.42,3439.31,3441.43,0,0
XAUUSD,5,20250616,040000,3441.32,3444.36,3440.69,3443.27,0,0
XAUUSD,5,20250616,040500,3443.49,3446.29,3442.83,3446.28,0,0
XAUUSD,5,20250616,041000,3446.11,3446.29,3444.25,3444.25,0,0
XAUUSD,5,20250616,041500,3444.54,3444.93,3443.11,3444.11,0,0
XAUUSD,5,20250616,042000,3443.68,3446.1,3443.61,3444.8,0,0
XAUUSD,5,20250616,042500,3444.68,3445.33,3442.61,3442.61,0,0
XAUUSD,5,20250616,043000,3442.05,3442.88,3440.56,3441.45,0,0
XAUUSD,5,20250616,043500,3441.2,3442.07,3440.35,3442.07,0,0
XAUUSD,5,20250616,044000,3442.05,3443.71,3441.65,3443.65,0,0
XAUUSD,5,20250616,044500,3443.52,3443.81,3440.31,3440.95,0,0
XAUUSD,5,20250616,045000,3440.8,3441.71,3439.3,3441.03,0,0
XAUUSD,5,20250616,045500,3441.11,3441.83,3438.1,3438.55,0,0
XAUUSD,5,20250616,050000,3438.49,3438.77,3435.8,3438.32,0,0
XAUUSD,5,20250616,050500,3438.43,3439.74,3437.58,3439.51,0,0
XAUUSD,5,20250616,051000,3439.43,3439.43,3437.49,3437.79,0,0
XAUUSD,5,20250616,051500,3437.42,3437.42,3434.25,3435.87,0,0
XAUUSD,5,20250616,052000,3435.81,3436.81,3434.64,3436.56,0,0
XAUUSD,5,20250616,052500,3436.73,3437.77,3435.26,3437.19,0,0
XAUUSD,5,20250616,053000,3437.28,3437.28,3433.34,3434.22,0,0
XAUUSD,5,20250616,053500,3434.1,3435.84,3434.07,3434.23,0,0
XAUUSD,5,20250616,054000,3434.17,3435.48,3432.31,3432.31,0,0
XAUUSD,5,20250616,054500,3432.56,3433.19,3431.41,3431.53,0,0
XAUUSD,5,20250616,055000,3431.29,3432.78,3430.9,3431.31,0,0
XAUUSD,5,20250616,055500,3431.03,3431.81,3429.33,3431.8,0,0
XAUUSD,5,20250616,060000,3431.66,3433.3,3430.95,3431.77,0,0
XAUUSD,5,20250616,060500,3431.68,3431.68,3429.23,3429.53,0,0
XAUUSD,5,20250616,061000,3430.4,3431.87,3429.27,3429.41,0,0
XAUUSD,5,20250616,061500,3429.64,3431.03,3429.43,3430.9,0,0
XAUUSD,5,20250616,062000,3430.87,3431.99,3430.13,3430.23,0,0
XAUUSD,5,20250616,062500,3430.25,3431.03,3430.2,3430.26,0,0
XAUUSD,5,20250616,063000,3430.32,3432.07,3429.69,3431.88,0,0
XAUUSD,5,20250616,063500,3431.24,3431.39,3429.72,3430.21,0,0
XAUUSD,5,20250616,064000,3430.93,3431.92,3430.01,3430.01,0,0
XAUUSD,5,20250616,064500,3429.69,3429.99,3428.09,3429.36,0,0
XAUUSD,5,20250616,065000,3429.3,3429.71,3427.57,3428.96,0,0
XAUUSD,5,20250616,065500,3428.76,3428.89,3427.1,3427.55,0,0
XAUUSD,5,20250616,070000,3427.52,3428.59,3422.21,3425.38,0,0
XAUUSD,5,20250616,070500,3425.43,3429.46,3425.41,3428.88,0,0
XAUUSD,5,20250616,071000,3428.82,3429.75,3427,3427,0,0
XAUUSD,5,20250616,071500,3427.16,3427.6,3424.43,3426.14,0,0
XAUUSD,5,20250616,072000,3425.56,3426.67,3425,3426.67,0,0
XAUUSD,5,20250616,072500,3426.62,3428.12,3426.62,3427.47,0,0
XAUUSD,5,20250616,073000,3427.35,3430.49,3424.28,3424.55,0,0
XAUUSD,5,20250616,073500,3423.14,3425.57,3422.05,3423.99,0,0
XAUUSD,5,20250616,074000,3423.83,3423.83,3418.18,3420.64,0,0
XAUUSD,5,20250616,074500,3420.78,3422.77,3420.16,3422.48,0,0
XAUUSD,5,20250616,075000,3422.3,3424.59,3421.66,3422.28,0,0
XAUUSD,5,20250616,075500,3422.44,3423.47,3420.97,3421.54,0,0
XAUUSD,5,20250616,080000,3421.72,3421.72,3418.42,3419.45,0,0
XAUUSD,5,20250616,080500,3418.82,3418.82,3416.06,3416.59,0,0
XAUUSD,5,20250616,081000,3416.57,3419.08,3416.49,3419.01,0,0
XAUUSD,5,20250616,081500,3419.06,3420.61,3416.88,3416.88,0,0
XAUUSD,5,20250616,082000,3417.07,3417.52,3415.31,3417.52,0,0
XAUUSD,5,20250616,082500,3417.34,3417.34,3413.09,3415.18,0,0
XAUUSD,5,20250616,083000,3415.91,3416.49,3413.22,3416.49,0,0
XAUUSD,5,20250616,083500,3416.71,3418.39,3415.1,3416.1,0,0
XAUUSD,5,20250616,084000,3417.29,3419.9,3415.75,3419.16,0,0
XAUUSD,5,20250616,084500,3419.48,3419.56,3416.24,3416.38,0,0
XAUUSD,5,20250616,085000,3416.42,3417.52,3414.89,3417.23,0,0
XAUUSD,5,20250616,085500,3417.29,3418.32,3417.15,3418.27,0,0
XAUUSD,5,20250616,090000,3418.22,3418.99,3414.21,3418.99,0,0
XAUUSD,5,20250616,090500,3418.88,3419.58,3414.41,3414.87,0,0
XAUUSD,5,20250616,091000,3414.96,3415.78,3409.86,3410.98,0,0
XAUUSD,5,20250616,091500,3411.06,3412.58,3410.73,3411.12,0,0
XAUUSD,5,20250616,092000,3411.23,3415.8,3411.18,3414,0,0
XAUUSD,5,20250616,092500,3413.99,3414.49,3412.02,3413.79,0,0
XAUUSD,5,20250616,093000,3414.01,3415.43,3413.15,3413.34,0,0
XAUUSD,5,20250616,093500,3413.29,3415.99,3413.29,3415.7,0,0
XAUUSD,5,20250616,094000,3415.94,3416.15,3413.96,3414.01,0,0
XAUUSD,5,20250616,094500,3414.22,3415.2,3411.47,3411.48,0,0
XAUUSD,5,20250616,095000,3411.63,3413.29,3411.15,3412.77,0,0
XAUUSD,5,20250616,095500,3413.42,3414.93,3412.14,3412.73,0,0
XAUUSD,5,20250616,100000,3412.78,3414.76,3412.7,3413.49,0,0
XAUUSD,5,20250616,100500,3413.47,3413.71,3410.38,3410.79,0,0
XAUUSD,5,20250616,101000,3411.24,3415.21,3411.02,3415.14,0,0
XAUUSD,5,20250616,101500,3415.36,3416.61,3414.51,3416.49,0,0
XAUUSD,5,20250616,102000,3416.73,3418.46,3413.85,3414.21,0,0
XAUUSD,5,20250616,102500,3413.7,3414.95,3413.4,3414.06,0,0
XAUUSD,5,20250616,103000,3413.59,3416.11,3412.67,3416.05,0,0
XAUUSD,5,20250616,103500,3415.89,3416.34,3414.65,3415.94,0,0
XAUUSD,5,20250616,104000,3416.22,3418.4,3416.22,3416.86,0,0
XAUUSD,5,20250616,104500,3416.84,3417.45,3415.77,3416.33,0,0
XAUUSD,5,20250616,105000,3416.28,3417.87,3414.96,3415.4,0,0
XAUUSD,5,20250616,105500,3415.1,3416.66,3413.29,3413.9,0,0
XAUUSD,5,20250616,110000,3413.87,3416.47,3413.15,3415.6,0,0
